date,temp_celsius,location,latitude,longitude
2017-05-09,3.3,Better_Zone_1,56.7,16.5
2017-05-10,3.8,Better_Zone_1,56.7,16.5
2017-05-11,4.4,Better_Zone_1,56.7,16.5
2017-05-12,6.1,Better_Zone_1,56.7,16.5
2017-05-13,8.4,Better_Zone_1,56.7,16.5
2017-05-14,10.4,Better_Zone_1,56.7,16.5
2017-05-15,12.2,Better_Zone_1,56.7,16.5
2017-05-16,7.9,Better_Zone_1,56.7,16.5
2017-05-17,10.5,Better_Zone_1,56.7,16.5
2017-05-18,13.9,Better_Zone_1,56.7,16.5
2017-05-19,15.2,Better_Zone_1,56.7,16.5
2017-05-20,14.5,Better_Zone_1,56.7,16.5
2017-05-21,14.6,Better_Zone_1,56.7,16.5
2017-05-22,15.3,Better_Zone_1,56.7,16.5
2017-05-23,14.1,Better_Zone_1,56.7,16.5
2017-05-24,14.3,Better_Zone_1,56.7,16.5
2017-05-25,16.0,Better_Zone_1,56.7,16.5
2017-05-26,15.6,Better_Zone_1,56.7,16.5
2017-05-27,18.2,Better_Zone_1,56.7,16.5
2017-05-28,18.9,Better_Zone_1,56.7,16.5
2017-05-29,15.9,Better_Zone_1,56.7,16.5
2017-05-30,13.9,Better_Zone_1,56.7,16.5
2017-05-31,14.7,Better_Zone_1,56.7,16.5
2017-06-01,14.6,Better_Zone_1,56.7,16.5
2017-06-02,11.3,Better_Zone_1,56.7,16.5
2017-06-03,10.5,Better_Zone_1,56.7,16.5
2017-06-04,12.1,Better_Zone_1,56.7,16.5
2017-06-05,14.6,Better_Zone_1,56.7,16.5
2017-06-06,14.1,Better_Zone_1,56.7,16.5
2017-06-07,13.7,Better_Zone_1,56.7,16.5
2017-06-08,13.4,Better_Zone_1,56.7,16.5
2017-06-09,14.1,Better_Zone_1,56.7,16.5
2017-06-10,16.2,Better_Zone_1,56.7,16.5
2017-06-11,15.8,Better_Zone_1,56.7,16.5
2017-06-12,16.0,Better_Zone_1,56.7,16.5
2017-06-13,15.7,Better_Zone_1,56.7,16.5
2017-06-14,16.4,Better_Zone_1,56.7,16.5
2017-06-15,17.0,Better_Zone_1,56.7,16.5
2017-06-16,13.9,Better_Zone_1,56.7,16.5
2017-06-17,16.1,Better_Zone_1,56.7,16.5
2017-06-18,20.1,Better_Zone_1,56.7,16.5
2017-06-19,20.9,Better_Zone_1,56.7,16.5
2017-06-20,18.6,Better_Zone_1,56.7,16.5
2017-06-21,16.3,Better_Zone_1,56.7,16.5
2017-06-22,16.2,Better_Zone_1,56.7,16.5
2017-06-23,15.9,Better_Zone_1,56.7,16.5
2017-06-24,16.0,Better_Zone_1,56.7,16.5
2017-06-25,15.1,Better_Zone_1,56.7,16.5
2017-06-26,15.1,Better_Zone_1,56.7,16.5
2017-06-27,15.8,Better_Zone_1,56.7,16.5
2017-06-28,14.8,Better_Zone_1,56.7,16.5
2017-06-29,14.8,Better_Zone_1,56.7,16.5
2017-06-30,14.7,Better_Zone_1,56.7,16.5
2017-07-01,14.0,Better_Zone_1,56.7,16.5
2017-07-02,16.7,Better_Zone_1,56.7,16.5
2017-07-03,15.5,Better_Zone_1,56.7,16.5
2017-07-04,14.5,Better_Zone_1,56.7,16.5
2017-07-05,15.1,Better_Zone_1,56.7,16.5
2017-07-06,15.7,Better_Zone_1,56.7,16.5
2017-07-07,15.2,Better_Zone_1,56.7,16.5
2017-07-08,15.8,Better_Zone_1,56.7,16.5
2017-07-09,16.9,Better_Zone_1,56.7,16.5
2017-07-10,15.7,Better_Zone_1,56.7,16.5
2017-07-11,17.6,Better_Zone_1,56.7,16.5
2017-07-12,16.7,Better_Zone_1,56.7,16.5
2017-07-13,16.9,Better_Zone_1,56.7,16.5
2017-07-14,16.1,Better_Zone_1,56.7,16.5
2017-07-15,17.0,Better_Zone_1,56.7,16.5
2017-07-16,16.2,Better_Zone_1,56.7,16.5
2017-07-17,16.5,Better_Zone_1,56.7,16.5
2017-07-18,17.2,Better_Zone_1,56.7,16.5
2017-07-19,17.3,Better_Zone_1,56.7,16.5
2017-07-20,16.6,Better_Zone_1,56.7,16.5
2017-07-21,16.1,Better_Zone_1,56.7,16.5
2017-07-22,16.5,Better_Zone_1,56.7,16.5
2017-07-23,16.9,Better_Zone_1,56.7,16.5
2017-07-24,17.7,Better_Zone_1,56.7,16.5
2017-07-25,17.5,Better_Zone_1,56.7,16.5
2017-07-26,17.7,Better_Zone_1,56.7,16.5
2017-07-27,17.5,Better_Zone_1,56.7,16.5
2017-07-28,18.2,Better_Zone_1,56.7,16.5
2017-07-29,17.2,Better_Zone_1,56.7,16.5
2017-07-30,17.3,Better_Zone_1,56.7,16.5
2017-07-31,18.8,Better_Zone_1,56.7,16.5
2017-08-01,18.4,Better_Zone_1,56.7,16.5
2017-08-02,18.4,Better_Zone_1,56.7,16.5
2017-08-03,17.8,Better_Zone_1,56.7,16.5
2017-08-04,17.3,Better_Zone_1,56.7,16.5
2017-08-05,17.5,Better_Zone_1,56.7,16.5
2017-08-06,16.6,Better_Zone_1,56.7,16.5
2017-08-07,16.6,Better_Zone_1,56.7,16.5
2017-08-08,18.2,Better_Zone_1,56.7,16.5
2017-08-09,19.0,Better_Zone_1,56.7,16.5
2017-08-10,19.3,Better_Zone_1,56.7,16.5
2017-08-11,17.6,Better_Zone_1,56.7,16.5
2017-08-12,18.5,Better_Zone_1,56.7,16.5
2017-08-13,17.2,Better_Zone_1,56.7,16.5
2017-08-14,16.5,Better_Zone_1,56.7,16.5
2017-08-15,16.6,Better_Zone_1,56.7,16.5
2017-08-16,18.9,Better_Zone_1,56.7,16.5
2017-08-17,17.4,Better_Zone_1,56.7,16.5
2017-08-18,18.5,Better_Zone_1,56.7,16.5
2017-08-19,17.5,Better_Zone_1,56.7,16.5
2017-08-20,16.2,Better_Zone_1,56.7,16.5
2017-08-21,15.6,Better_Zone_1,56.7,16.5
2017-08-22,15.5,Better_Zone_1,56.7,16.5
2017-08-23,14.9,Better_Zone_1,56.7,16.5
2017-08-24,16.1,Better_Zone_1,56.7,16.5
2017-08-25,16.6,Better_Zone_1,56.7,16.5
2017-08-26,16.3,Better_Zone_1,56.7,16.5
2017-08-27,15.2,Better_Zone_1,56.7,16.5
2017-08-28,15.2,Better_Zone_1,56.7,16.5
2017-08-29,17.0,Better_Zone_1,56.7,16.5
2017-08-30,19.2,Better_Zone_1,56.7,16.5
2017-08-31,19.2,Better_Zone_1,56.7,16.5
2017-09-01,16.1,Better_Zone_1,56.7,16.5
2017-09-02,14.5,Better_Zone_1,56.7,16.5
2017-09-03,13.6,Better_Zone_1,56.7,16.5
2017-09-04,15.6,Better_Zone_1,56.7,16.5
2017-09-05,16.2,Better_Zone_1,56.7,16.5
2017-09-06,14.1,Better_Zone_1,56.7,16.5
2017-09-07,13.7,Better_Zone_1,56.7,16.5
2017-09-08,12.9,Better_Zone_1,56.7,16.5
2017-09-09,15.0,Better_Zone_1,56.7,16.5
2017-09-10,14.7,Better_Zone_1,56.7,16.5
2017-09-11,15.8,Better_Zone_1,56.7,16.5
2017-09-12,14.9,Better_Zone_1,56.7,16.5
2017-09-13,12.7,Better_Zone_1,56.7,16.5
2017-09-14,12.6,Better_Zone_1,56.7,16.5
2017-09-15,12.7,Better_Zone_1,56.7,16.5
2017-09-16,12.9,Better_Zone_1,56.7,16.5
2017-09-17,12.1,Better_Zone_1,56.7,16.5
2017-09-18,12.6,Better_Zone_1,56.7,16.5
2017-09-19,11.7,Better_Zone_1,56.7,16.5
2017-09-20,12.2,Better_Zone_1,56.7,16.5
2017-09-21,12.1,Better_Zone_1,56.7,16.5
2017-09-22,13.9,Better_Zone_1,56.7,16.5
2017-09-23,14.5,Better_Zone_1,56.7,16.5
2017-09-24,14.8,Better_Zone_1,56.7,16.5
2017-09-25,14.6,Better_Zone_1,56.7,16.5
2017-09-26,14.9,Better_Zone_1,56.7,16.5
2017-09-27,14.6,Better_Zone_1,56.7,16.5
2017-09-28,14.2,Better_Zone_1,56.7,16.5
2017-09-29,13.3,Better_Zone_1,56.7,16.5
2017-09-30,13.1,Better_Zone_1,56.7,16.5
2017-10-01,13.3,Better_Zone_1,56.7,16.5
2017-10-02,13.2,Better_Zone_1,56.7,16.5
2017-10-03,12.9,Better_Zone_1,56.7,16.5
2017-10-04,11.0,Better_Zone_1,56.7,16.5
2017-10-05,10.6,Better_Zone_1,56.7,16.5
2017-10-06,9.9,Better_Zone_1,56.7,16.5
2017-10-07,9.2,Better_Zone_1,56.7,16.5
2017-10-08,7.7,Better_Zone_1,56.7,16.5
2017-10-09,8.6,Better_Zone_1,56.7,16.5
2017-10-10,9.3,Better_Zone_1,56.7,16.5
2017-10-11,10.9,Better_Zone_1,56.7,16.5
2017-10-12,12.2,Better_Zone_1,56.7,16.5
2017-10-13,10.5,Better_Zone_1,56.7,16.5
2017-10-14,14.3,Better_Zone_1,56.7,16.5
2017-10-15,13.5,Better_Zone_1,56.7,16.5
2017-10-16,14.4,Better_Zone_1,56.7,16.5
2017-10-17,13.9,Better_Zone_1,56.7,16.5
2017-10-18,11.7,Better_Zone_1,56.7,16.5
2017-10-19,8.9,Better_Zone_1,56.7,16.5
2017-10-20,10.7,Better_Zone_1,56.7,16.5
2017-10-21,10.3,Better_Zone_1,56.7,16.5
2017-10-22,9.9,Better_Zone_1,56.7,16.5
2017-10-23,7.5,Better_Zone_1,56.7,16.5
2017-10-24,7.3,Better_Zone_1,56.7,16.5
2017-10-25,10.7,Better_Zone_1,56.7,16.5
2017-10-26,10.9,Better_Zone_1,56.7,16.5
2017-10-27,7.6,Better_Zone_1,56.7,16.5
2017-10-28,9.3,Better_Zone_1,56.7,16.5
2017-10-29,6.1,Better_Zone_1,56.7,16.5
2017-10-30,4.3,Better_Zone_1,56.7,16.5
2017-10-31,4.7,Better_Zone_1,56.7,16.5
2017-11-01,9.5,Better_Zone_1,56.7,16.5
2017-11-02,10.2,Better_Zone_1,56.7,16.5
2017-11-03,7.3,Better_Zone_1,56.7,16.5
2017-11-04,9.0,Better_Zone_1,56.7,16.5
2017-11-05,9.6,Better_Zone_1,56.7,16.5
2017-11-06,7.2,Better_Zone_1,56.7,16.5
2017-11-07,5.0,Better_Zone_1,56.7,16.5
2017-11-08,7.9,Better_Zone_1,56.7,16.5
2017-11-09,7.3,Better_Zone_1,56.7,16.5
2017-11-10,6.5,Better_Zone_1,56.7,16.5
2017-11-11,4.8,Better_Zone_1,56.7,16.5
2017-11-12,4.7,Better_Zone_1,56.7,16.5
2017-11-13,1.8,Better_Zone_1,56.7,16.5
2017-11-14,2.0,Better_Zone_1,56.7,16.5
2017-11-15,5.3,Better_Zone_1,56.7,16.5
2017-11-16,5.3,Better_Zone_1,56.7,16.5
2017-11-17,6.1,Better_Zone_1,56.7,16.5
2017-11-18,4.9,Better_Zone_1,56.7,16.5
2017-11-19,3.0,Better_Zone_1,56.7,16.5
2017-11-20,0.4,Better_Zone_1,56.7,16.5
2017-11-21,-0.4,Better_Zone_1,56.7,16.5
2017-11-22,4.1,Better_Zone_1,56.7,16.5
2017-11-23,8.4,Better_Zone_1,56.7,16.5
2017-11-24,6.2,Better_Zone_1,56.7,16.5
2017-11-25,2.3,Better_Zone_1,56.7,16.5
2017-11-26,2.9,Better_Zone_1,56.7,16.5
2017-11-27,5.0,Better_Zone_1,56.7,16.5
2017-11-28,5.2,Better_Zone_1,56.7,16.5
2017-11-29,4.0,Better_Zone_1,56.7,16.5
2017-11-30,1.9,Better_Zone_1,56.7,16.5
2017-12-01,2.4,Better_Zone_1,56.7,16.5
2017-12-02,1.1,Better_Zone_1,56.7,16.5
2017-12-03,3.8,Better_Zone_1,56.7,16.5
2017-12-04,0.7,Better_Zone_1,56.7,16.5
2017-12-05,3.4,Better_Zone_1,56.7,16.5
2017-12-06,5.9,Better_Zone_1,56.7,16.5
2017-12-07,6.7,Better_Zone_1,56.7,16.5
2017-12-08,4.2,Better_Zone_1,56.7,16.5
2017-12-09,2.7,Better_Zone_1,56.7,16.5
2017-12-10,1.2,Better_Zone_1,56.7,16.5
2017-12-11,3.0,Better_Zone_1,56.7,16.5
2017-12-12,2.2,Better_Zone_1,56.7,16.5
2017-12-13,2.2,Better_Zone_1,56.7,16.5
2017-12-14,2.7,Better_Zone_1,56.7,16.5
2017-12-15,2.0,Better_Zone_1,56.7,16.5
2017-12-16,0.9,Better_Zone_1,56.7,16.5
2017-12-17,-0.7,Better_Zone_1,56.7,16.5
2017-12-18,0.0,Better_Zone_1,56.7,16.5
2017-12-19,0.7,Better_Zone_1,56.7,16.5
2017-12-20,1.9,Better_Zone_1,56.7,16.5
2017-12-21,3.7,Better_Zone_1,56.7,16.5
2017-12-22,2.0,Better_Zone_1,56.7,16.5
2017-12-23,6.9,Better_Zone_1,56.7,16.5
2017-12-24,5.6,Better_Zone_1,56.7,16.5
2017-12-25,6.4,Better_Zone_1,56.7,16.5
2017-12-26,5.4,Better_Zone_1,56.7,16.5
2017-12-27,4.1,Better_Zone_1,56.7,16.5
2017-12-28,4.2,Better_Zone_1,56.7,16.5
2017-12-29,2.6,Better_Zone_1,56.7,16.5
2017-12-30,2.1,Better_Zone_1,56.7,16.5
2017-12-31,2.2,Better_Zone_1,56.7,16.5
2018-01-01,4.8,Better_Zone_1,56.7,16.5
2018-01-02,4.2,Better_Zone_1,56.7,16.5
2018-01-03,3.6,Better_Zone_1,56.7,16.5
2018-01-04,3.4,Better_Zone_1,56.7,16.5
2018-01-05,2.1,Better_Zone_1,56.7,16.5
2018-01-06,0.7,Better_Zone_1,56.7,16.5
2018-01-07,-1.9,Better_Zone_1,56.7,16.5
2018-01-08,0.2,Better_Zone_1,56.7,16.5
2018-01-09,0.3,Better_Zone_1,56.7,16.5
2018-01-10,3.8,Better_Zone_1,56.7,16.5
2018-01-11,2.9,Better_Zone_1,56.7,16.5
2018-01-12,1.4,Better_Zone_1,56.7,16.5
2018-01-13,0.7,Better_Zone_1,56.7,16.5
2018-01-14,-0.5,Better_Zone_1,56.7,16.5
2018-01-15,-1.1,Better_Zone_1,56.7,16.5
2018-01-16,1.3,Better_Zone_1,56.7,16.5
2018-01-17,1.0,Better_Zone_1,56.7,16.5
2018-01-18,0.4,Better_Zone_1,56.7,16.5
2018-01-19,-0.7,Better_Zone_1,56.7,16.5
2018-01-20,0.2,Better_Zone_1,56.7,16.5
2018-01-21,-0.1,Better_Zone_1,56.7,16.5
2018-01-22,-1.1,Better_Zone_1,56.7,16.5
2018-01-23,-0.1,Better_Zone_1,56.7,16.5
2018-01-24,5.3,Better_Zone_1,56.7,16.5
2018-01-25,5.7,Better_Zone_1,56.7,16.5
2018-01-26,3.2,Better_Zone_1,56.7,16.5
2018-01-27,2.4,Better_Zone_1,56.7,16.5
2018-01-28,4.7,Better_Zone_1,56.7,16.5
2018-01-29,4.4,Better_Zone_1,56.7,16.5
2018-01-30,2.2,Better_Zone_1,56.7,16.5
2018-01-31,3.2,Better_Zone_1,56.7,16.5
2018-02-01,2.5,Better_Zone_1,56.7,16.5
2018-02-02,0.6,Better_Zone_1,56.7,16.5
2018-02-03,-0.3,Better_Zone_1,56.7,16.5
2018-02-04,-0.2,Better_Zone_1,56.7,16.5
2018-02-05,-4.0,Better_Zone_1,56.7,16.5
2018-02-06,-4.9,Better_Zone_1,56.7,16.5
2018-02-07,-3.5,Better_Zone_1,56.7,16.5
2018-02-08,-0.6,Better_Zone_1,56.7,16.5
2018-02-09,-1.4,Better_Zone_1,56.7,16.5
2018-02-10,0.1,Better_Zone_1,56.7,16.5
2018-02-11,0.3,Better_Zone_1,56.7,16.5
2018-02-12,1.9,Better_Zone_1,56.7,16.5
2018-02-13,0.4,Better_Zone_1,56.7,16.5
2018-02-14,-0.2,Better_Zone_1,56.7,16.5
2018-02-15,0.6,Better_Zone_1,56.7,16.5
2018-02-16,1.2,Better_Zone_1,56.7,16.5
2018-02-17,0.0,Better_Zone_1,56.7,16.5
2018-02-18,0.1,Better_Zone_1,56.7,16.5
2018-02-19,0.8,Better_Zone_1,56.7,16.5
2018-02-20,-0.6,Better_Zone_1,56.7,16.5
2018-02-21,-2.3,Better_Zone_1,56.7,16.5
2018-02-22,-3.0,Better_Zone_1,56.7,16.5
2018-02-23,-3.0,Better_Zone_1,56.7,16.5
2018-02-24,-3.7,Better_Zone_1,56.7,16.5
2018-02-25,-4.1,Better_Zone_1,56.7,16.5
2018-02-26,-3.8,Better_Zone_1,56.7,16.5
2018-02-27,-6.9,Better_Zone_1,56.7,16.5
2018-02-28,-6.8,Better_Zone_1,56.7,16.5
2018-03-01,-4.5,Better_Zone_1,56.7,16.5
2018-03-02,-2.9,Better_Zone_1,56.7,16.5
2018-03-03,-2.3,Better_Zone_1,56.7,16.5
2018-03-04,-2.3,Better_Zone_1,56.7,16.5
2018-03-05,-0.5,Better_Zone_1,56.7,16.5
2018-03-06,1.2,Better_Zone_1,56.7,16.5
2018-03-07,0.9,Better_Zone_1,56.7,16.5
2018-03-08,1.1,Better_Zone_1,56.7,16.5
2018-03-09,1.7,Better_Zone_1,56.7,16.5
2018-03-10,-0.1,Better_Zone_1,56.7,16.5
2018-03-11,1.5,Better_Zone_1,56.7,16.5
2018-03-12,3.1,Better_Zone_1,56.7,16.5
2018-03-13,1.9,Better_Zone_1,56.7,16.5
2018-03-14,-0.6,Better_Zone_1,56.7,16.5
2018-03-15,-1.2,Better_Zone_1,56.7,16.5
2018-03-16,-2.9,Better_Zone_1,56.7,16.5
2018-03-17,-2.8,Better_Zone_1,56.7,16.5
2018-03-18,-2.1,Better_Zone_1,56.7,16.5
2018-03-19,-0.6,Better_Zone_1,56.7,16.5
2018-03-20,-0.6,Better_Zone_1,56.7,16.5
2018-03-21,0.7,Better_Zone_1,56.7,16.5
2018-03-22,2.2,Better_Zone_1,56.7,16.5
2018-03-23,1.1,Better_Zone_1,56.7,16.5
2018-03-24,1.2,Better_Zone_1,56.7,16.5
2018-03-25,4.1,Better_Zone_1,56.7,16.5
2018-03-26,0.4,Better_Zone_1,56.7,16.5
2018-03-27,-0.6,Better_Zone_1,56.7,16.5
2018-03-28,-1.0,Better_Zone_1,56.7,16.5
2018-03-29,1.1,Better_Zone_1,56.7,16.5
2018-03-30,0.5,Better_Zone_1,56.7,16.5
2018-03-31,0.9,Better_Zone_1,56.7,16.5
2018-04-01,1.1,Better_Zone_1,56.7,16.5
2018-04-02,1.9,Better_Zone_1,56.7,16.5
2018-04-03,-0.4,Better_Zone_1,56.7,16.5
2018-04-04,7.0,Better_Zone_1,56.7,16.5
2018-04-05,7.2,Better_Zone_1,56.7,16.5
2018-04-06,5.6,Better_Zone_1,56.7,16.5
2018-04-07,4.5,Better_Zone_1,56.7,16.5
2018-04-08,8.6,Better_Zone_1,56.7,16.5
2018-04-09,9.7,Better_Zone_1,56.7,16.5
2018-04-10,4.2,Better_Zone_1,56.7,16.5
2018-04-11,4.2,Better_Zone_1,56.7,16.5
2018-04-12,5.5,Better_Zone_1,56.7,16.5
2018-04-13,7.3,Better_Zone_1,56.7,16.5
2018-04-14,7.5,Better_Zone_1,56.7,16.5
2018-04-15,7.3,Better_Zone_1,56.7,16.5
2018-04-16,8.7,Better_Zone_1,56.7,16.5
2018-04-17,10.2,Better_Zone_1,56.7,16.5
2018-04-18,12.4,Better_Zone_1,56.7,16.5
2018-04-19,12.6,Better_Zone_1,56.7,16.5
2018-04-20,13.7,Better_Zone_1,56.7,16.5
2018-04-21,13.6,Better_Zone_1,56.7,16.5
2018-04-22,8.5,Better_Zone_1,56.7,16.5
2018-04-23,8.8,Better_Zone_1,56.7,16.5
2018-04-24,9.2,Better_Zone_1,56.7,16.5
2018-04-25,8.3,Better_Zone_1,56.7,16.5
2018-04-26,8.5,Better_Zone_1,56.7,16.5
2018-04-27,8.1,Better_Zone_1,56.7,16.5
2018-04-28,8.1,Better_Zone_1,56.7,16.5
2018-04-29,9.9,Better_Zone_1,56.7,16.5
2018-04-30,8.3,Better_Zone_1,56.7,16.5
2018-05-01,10.1,Better_Zone_1,56.7,16.5
2018-05-02,9.5,Better_Zone_1,56.7,16.5
2018-05-03,9.1,Better_Zone_1,56.7,16.5
2018-05-04,10.0,Better_Zone_1,56.7,16.5
2018-05-05,12.3,Better_Zone_1,56.7,16.5
2018-05-06,14.4,Better_Zone_1,56.7,16.5
2018-05-07,15.4,Better_Zone_1,56.7,16.5
2018-05-08,14.3,Better_Zone_1,56.7,16.5
2018-05-09,12.7,Better_Zone_1,56.7,16.5
2018-05-10,13.4,Better_Zone_1,56.7,16.5
2018-05-11,15.4,Better_Zone_1,56.7,16.5
2018-05-12,13.5,Better_Zone_1,56.7,16.5
2018-05-13,15.1,Better_Zone_1,56.7,16.5
2018-05-14,15.6,Better_Zone_1,56.7,16.5
2018-05-15,16.0,Better_Zone_1,56.7,16.5
2018-05-16,16.2,Better_Zone_1,56.7,16.5
2018-05-17,13.4,Better_Zone_1,56.7,16.5
2018-05-18,12.7,Better_Zone_1,56.7,16.5
2018-05-19,12.3,Better_Zone_1,56.7,16.5
2018-05-20,13.7,Better_Zone_1,56.7,16.5
2018-05-21,14.0,Better_Zone_1,56.7,16.5
2018-05-22,14.0,Better_Zone_1,56.7,16.5
2018-05-23,16.1,Better_Zone_1,56.7,16.5
2018-05-24,15.1,Better_Zone_1,56.7,16.5
2018-05-25,15.7,Better_Zone_1,56.7,16.5
2018-05-26,16.2,Better_Zone_1,56.7,16.5
2018-05-27,15.8,Better_Zone_1,56.7,16.5
2018-05-28,15.7,Better_Zone_1,56.7,16.5
2018-05-29,17.7,Better_Zone_1,56.7,16.5
2018-05-30,18.3,Better_Zone_1,56.7,16.5
2018-05-31,16.2,Better_Zone_1,56.7,16.5
2018-06-01,16.6,Better_Zone_1,56.7,16.5
2018-06-02,19.0,Better_Zone_1,56.7,16.5
2018-06-03,21.8,Better_Zone_1,56.7,16.5
2018-06-04,19.1,Better_Zone_1,56.7,16.5
2018-06-05,13.4,Better_Zone_1,56.7,16.5
2018-06-06,14.8,Better_Zone_1,56.7,16.5
2018-06-07,17.7,Better_Zone_1,56.7,16.5
2018-06-08,17.5,Better_Zone_1,56.7,16.5
2018-06-09,16.5,Better_Zone_1,56.7,16.5
2018-06-10,17.7,Better_Zone_1,56.7,16.5
2018-06-11,19.1,Better_Zone_1,56.7,16.5
2018-06-12,16.8,Better_Zone_1,56.7,16.5
2018-06-13,16.5,Better_Zone_1,56.7,16.5
2018-06-14,16.8,Better_Zone_1,56.7,16.5
2018-06-15,18.4,Better_Zone_1,56.7,16.5
2018-06-16,17.4,Better_Zone_1,56.7,16.5
2018-06-17,17.7,Better_Zone_1,56.7,16.5
2018-06-18,17.6,Better_Zone_1,56.7,16.5
2018-06-19,17.7,Better_Zone_1,56.7,16.5
2018-06-20,17.5,Better_Zone_1,56.7,16.5
2018-06-21,15.5,Better_Zone_1,56.7,16.5
2018-06-22,14.2,Better_Zone_1,56.7,16.5
2018-06-23,14.9,Better_Zone_1,56.7,16.5
2018-06-24,16.4,Better_Zone_1,56.7,16.5
2018-06-25,16.9,Better_Zone_1,56.7,16.5
2018-06-26,17.2,Better_Zone_1,56.7,16.5
2018-06-27,17.5,Better_Zone_1,56.7,16.5
2018-06-28,19.4,Better_Zone_1,56.7,16.5
2018-06-29,17.0,Better_Zone_1,56.7,16.5
2018-06-30,15.6,Better_Zone_1,56.7,16.5
2018-07-01,15.2,Better_Zone_1,56.7,16.5
2018-07-02,16.0,Better_Zone_1,56.7,16.5
2018-07-03,17.2,Better_Zone_1,56.7,16.5
2018-07-04,19.2,Better_Zone_1,56.7,16.5
2018-07-05,17.6,Better_Zone_1,56.7,16.5
2018-07-06,20.5,Better_Zone_1,56.7,16.5
2018-07-07,17.8,Better_Zone_1,56.7,16.5
2018-07-08,18.4,Better_Zone_1,56.7,16.5
2018-07-09,19.0,Better_Zone_1,56.7,16.5
2018-07-10,18.5,Better_Zone_1,56.7,16.5
2018-07-11,19.2,Better_Zone_1,56.7,16.5
2018-07-12,19.7,Better_Zone_1,56.7,16.5
2018-07-13,20.1,Better_Zone_1,56.7,16.5
2018-07-14,21.3,Better_Zone_1,56.7,16.5
2018-07-15,21.6,Better_Zone_1,56.7,16.5
2018-07-16,22.9,Better_Zone_1,56.7,16.5
2018-07-17,23.5,Better_Zone_1,56.7,16.5
2018-07-18,23.3,Better_Zone_1,56.7,16.5
2018-07-19,22.7,Better_Zone_1,56.7,16.5
2018-07-20,23.0,Better_Zone_1,56.7,16.5
2018-07-21,23.9,Better_Zone_1,56.7,16.5
2018-07-22,22.5,Better_Zone_1,56.7,16.5
2018-07-23,22.0,Better_Zone_1,56.7,16.5
2018-07-24,22.5,Better_Zone_1,56.7,16.5
2018-07-25,23.0,Better_Zone_1,56.7,16.5
2018-07-26,22.8,Better_Zone_1,56.7,16.5
2018-07-27,23.8,Better_Zone_1,56.7,16.5
2018-07-28,23.7,Better_Zone_1,56.7,16.5
2018-07-29,23.0,Better_Zone_1,56.7,16.5
2018-07-30,24.0,Better_Zone_1,56.7,16.5
2018-07-31,23.2,Better_Zone_1,56.7,16.5
2018-08-01,24.7,Better_Zone_1,56.7,16.5
2018-08-02,25.6,Better_Zone_1,56.7,16.5
2018-08-03,24.2,Better_Zone_1,56.7,16.5
2018-08-04,23.8,Better_Zone_1,56.7,16.5
2018-08-05,21.7,Better_Zone_1,56.7,16.5
2018-08-06,20.8,Better_Zone_1,56.7,16.5
2018-08-07,21.9,Better_Zone_1,56.7,16.5
2018-08-08,24.4,Better_Zone_1,56.7,16.5
2018-08-09,24.4,Better_Zone_1,56.7,16.5
2018-08-10,22.7,Better_Zone_1,56.7,16.5
2018-08-11,17.6,Better_Zone_1,56.7,16.5
2018-08-12,17.1,Better_Zone_1,56.7,16.5
2018-08-13,16.5,Better_Zone_1,56.7,16.5
2018-08-14,19.1,Better_Zone_1,56.7,16.5
2018-08-15,18.9,Better_Zone_1,56.7,16.5
2018-08-16,19.5,Better_Zone_1,56.7,16.5
2018-08-17,21.0,Better_Zone_1,56.7,16.5
2018-08-18,18.6,Better_Zone_1,56.7,16.5
2018-08-19,19.5,Better_Zone_1,56.7,16.5
2018-08-20,19.3,Better_Zone_1,56.7,16.5
2018-08-21,17.1,Better_Zone_1,56.7,16.5
2018-08-22,17.4,Better_Zone_1,56.7,16.5
2018-08-23,19.9,Better_Zone_1,56.7,16.5
2018-08-24,18.6,Better_Zone_1,56.7,16.5
2018-08-25,16.0,Better_Zone_1,56.7,16.5
2018-08-26,14.9,Better_Zone_1,56.7,16.5
2018-08-27,15.3,Better_Zone_1,56.7,16.5
2018-08-28,17.0,Better_Zone_1,56.7,16.5
2018-08-29,16.6,Better_Zone_1,56.7,16.5
2018-08-30,17.3,Better_Zone_1,56.7,16.5
2018-08-31,16.7,Better_Zone_1,56.7,16.5
2018-09-01,15.9,Better_Zone_1,56.7,16.5
2018-09-02,16.4,Better_Zone_1,56.7,16.5
2018-09-03,16.5,Better_Zone_1,56.7,16.5
2018-09-04,16.6,Better_Zone_1,56.7,16.5
2018-09-05,17.0,Better_Zone_1,56.7,16.5
2018-09-06,17.0,Better_Zone_1,56.7,16.5
2018-09-07,18.2,Better_Zone_1,56.7,16.5
2018-09-08,16.1,Better_Zone_1,56.7,16.5
2018-09-09,16.4,Better_Zone_1,56.7,16.5
2018-09-10,17.8,Better_Zone_1,56.7,16.5
2018-09-11,15.4,Better_Zone_1,56.7,16.5
2018-09-12,14.5,Better_Zone_1,56.7,16.5
2018-09-13,14.3,Better_Zone_1,56.7,16.5
2018-09-14,14.7,Better_Zone_1,56.7,16.5
2018-09-15,14.1,Better_Zone_1,56.7,16.5
2018-09-16,13.4,Better_Zone_1,56.7,16.5
2018-09-17,16.7,Better_Zone_1,56.7,16.5
